1270, 968, -1574
1542, 1132, -1574
1973, 1203, -1976
1997, 624, -1997
1997, 135, -1997
1947, -1081, -1997
966, -1998, -973
-303, -1998, 333
-750, -1998, 455
-619, -1998, 835
-677, -1998, 1366
-816, -1998, 1554
-811, -1998, 1049
-878, -1998, 811
-1002, -1998, 1383
-1013, -1998, 1702
-630, -1998, 1237
-228, -1873, 726
24, -1241, 672
64, -1150, 790
59, -1292, 838
225, -1403, 423
397, -1306, -193
407, -1274, -625
369, -1235, -1337
336, -687, -1824
121, -402, -1981
-28, -428, -1799
-238, -616, -1348
-340, -661, -1020
-309, -713, -1161
-248, -712, -1238
-209, -737, -1229
-,-,-
-89, 527, -215
-89, 527, -215
149, 647, -349
502, 922, -516
853, 1064, -649
1199, 1105, -1062
1800, 1489, -1867
1997, 1529, -1997
1997, 766, -1997
1997, -405, -1997
1997, -1627, -1997
1682, -1998, -1979
762, -1998, -1472
-115, -1998, -357
-791, -1998, 924
-1116, -1998, 1620
-1235, -1998, 1998
-1164, -1998, 1998
-815, -1998, 1998
-365, -1998, 1937
78, -1871, 1366
346, -1901, 1124
437, -1968, 756
751, -1466, -328
1024, -372, -977
777, -357, -897
426, -1539, -1353
566, -1442, -1997
369, 23, -1997
-108, 22, -1521
-522, -1000, -861
-623, -1659, -1115
-526, -1371, -1449
-468, -859, -1404
-586, -805, -909
-,-,-
-139, 512, -286
89, 584, -561
457, 702, -859
961, 808, -1298
1583, 972, -1879
1982, 1023, -1997
1997, 967, -1997
1997, 577, -1997
1917, -881, -1997
1175, -1793, -1997
153, -1998, -1685
-634, -1998, -261
-1263, -1998, 235
-1354, -1998, 683
-1349, -1998, 1595
-1327, -1998, 1998
-1301, -1998, 1998
-1080, -1998, 1895
-732, -1998, 1774
-359, -1998, 1791
458, -1505, 439
458, -1505, 439
604, -790, 20
457, -663, -155
223, -1194, -251
33, -1567, -541
9, -1371, -1099
98, -1188, -1603
127, -1251, -1954
4, -1189, -1997
-215, -925, -1912
-384, -875, -1619
-466, -891, -1457
-490, -845, -1254
-498, -794, -1056
-,-,-
-410, 280, -279
-369, 287, -356
-281, 324, -393
-45, 363, -465
413, 447, -710
1364, 369, -1521
1997, 32, -1997
1997, 1153, -1997
1997, 1061, -1997
1996, 154, -953
792, -1266, 57
-609, -1998, 263
-473, -1998, 92
-419, -1998, -481
-1199, -1998, 1525
-1540, -1998, 1998
-1619, -1998, 1998
-1380, -1998, 1998
-713, -1998, 1998
275, -1998, 1381
840, -1934, 199
1005, -1546, -669
911, -1191, -1081
659, -744, -1131
533, -790, -1559
412, -891, -1797
496, -409, -1990
388, -753, -1814
298, -1065, -1997
-105, -1079, -1969
-282, -1133, -1678
-239, -1411, -1355
-,-,-
-693, 111, -183
-686, 29, -116
-686, -12, -135
-577, 52, -278
-145, 181, -634
971, 309, -1541
1972, 483, -1997
1997, 828, -1997
1997, 797, -1997
1997, -527, -1997
1997, -1936, -1956
1154, -1998, -51
-495, -1998, 1745
-1428, -1998, 1998
-1756, -1998, 1998
-1723, -1998, 1998
-1349, -1998, 1998
-800, -1998, 1998
26, -1998, 1995
1042, -1684, 1010
1522, -413, -652
1127, -547, -1491
448, -1350, -1965
161, -177, -1997
161, -177, -1997
-94, -592, -1997
-421, -1556, -1978
-649, -1597, -1433
-559, -1171, -1494
-547, -864, -1071
-573, -862, -441
-,-,-
420, 809, -839
1059, 1176, -1310
1819, 1168, -1733
1997, 898, -1997
1997, -635, -1997
1997, -1483, -1997
1925, -1952, -1997
-727, -1998, 1397
-765, -1998, 1834
-719, -1998, 1998
-1171, -1998, 1998
-1411, -1998, 1998
-1097, -1998, 1998
-175, -1998, 1916
465, -1973, 1278
730, -1162, 1336
625, -753, 1761
586, -1851, 616
915, -1919, -1717
894, -989, -1997
561, -635, -1997
82, -1304, -1997
88, -1160, -1997
23, -229, -1997
-229, -203, -1812
-483, -727, -1027
-677, -1163, -387
-715, -1248, -102
-635, -1122, -134
-533, -1050, -208
-465, -1044, -289
-470, -1100, -411
-,-,-
315, 421, -813
917, 529, -1474
1809, 434, -1925
1997, 795, -1997
1997, 625, -1997
1997, 625, -1997
1997, -541, -1997
615, -1998, -981
-427, -1998, -342
-988, -1998, 1243
-1561, -1998, 1998
-1944, -1998, 1998
-1861, -1998, 1998
-1095, -1998, 1998
246, -1811, 1938
1106, -781, 1561
1048, -1375, 1317
783, -1998, 23
536, -1781, -973
376, -243, -1177
390, -410, -1621
384, -1633, -1997
302, -1291, -1997
-87, -391, -1997
-306, -338, -1991
-248, -834, -1772
-357, -1270, -1350
-490, -1124, -893
-679, -978, -365
-709, -982, -163
-643, -1036, -170
-519, -1029, -254
-413, -934, -352
-401, -887, -298
-451, -1002, -301
-,-,-
-344, 318, -396
-344, 318, -396
-317, 341, -433
-249, 354, -330
-100, 436, -471
432, 640, -926
1430, 1079, -1387
1997, 1531, -1992
1997, 881, -1997
1997, 584, -1997
1997, -138, -1997
1976, -1961, -792
770, -1998, 215
-536, -1998, 458
-1113, -1998, 1372
-1425, -1998, 1993
-1521, -1998, 1998
-1093, -1998, 1998
873, -1998, 1998
1283, -1946, 1957
1239, -1505, 1365
1077, -1592, 297
1106, -1607, -999
1256, -1220, -1997
917, -1087, -1997
263, -1221, -1997
-306, -1631, -1941
-507, -1578, -1424
-427, -1375, -1385
-309, -1114, -1432
-385, -968, -915
-532, -1052, -280
-582, -1066, -95
-542, -1023, -53
-475, -1036, -78
-432, -1119, -125
-424, -1185, -213
-,-,-
-51, 480, -336
241, 773, -659
769, 975, -1095
1557, 1142, -1663
1992, 1154, -1997
1997, 868, -1997
1997, 577, -1997
1997, -1008, -1997
1997, -1995, -1978
1393, -1998, -1157
-645, -1998, 1005
-1381, -1998, 1997
-1951, -1998, 1998
-1664, -1998, 1998
-726, -1998, 1998
292, -1998, 1998
1074, -1886, 1973
1290, -1301, 1530
1321, -1593, 616
1029, -1998, -279
620, -1998, -322
591, -1533, -1436
494, -1470, -1997
287, -1818, -1997
11, -1919, -1997
-34, -1185, -1997
12, -475, -1990
66, -402, -1727
-55, -559, -1247
-263, -603, -773
-506, -708, -401
-590, -885, -211
-612, -1086, -199
-590, -1202, -283
-615, -1236, -312
-,-,-
-160, 376, -193
296, 643, -582
836, 1129, -1316
836, 1129, -1316
1643, 1280, -1979
1997, 321, -1997
1997, -118, -1997
1989, -1628, -1825
1077, -1998, -506
-275, -1998, 788
-755, -1998, 1776
-819, -1998, 1998
-901, -1998, 1998
-943, -1998, 1998
-1046, -1998, 1998
-916, -1998, 1998
-214, -1998, 1953
499, -1590, 1278
719, -1087, 952
518, -1826, 832
360, -1998, -35
554, -1753, -1500
587, -788, -1997
332, -652, -1988
-53, -1300, -1574
-330, -1616, -1213
-361, -1539, -1308
-244, -1240, -1644
-200, -1042, -1697
-366, -969, -1247
-599, -892, -735
-701, -923, -512
-678, -1028, -438
-597, -1106, -417
-,-,-
-175, 452, -298
168, 765, -493
722, 1171, -1031
1419, 1327, -1596
1923, 1677, -1997
1997, 1452, -1997
1997, 942, -1997
1997, -174, -1997
1616, -1950, -1906
527, -1998, -1723
211, -1998, -1291
123, -1998, -124
-314, -1998, 1729
-835, -1998, 1998
-924, -1998, 1998
-503, -1998, 1998
214, -1998, 1998
834, -1998, 1390
1068, -1668, 233
818, -1372, -509
763, -1676, -1482
777, -1027, -1997
496, -316, -1994
-65, -788, -1412
-424, -1573, -996
-320, -1731, -1286
-57, -1121, -1794
-48, -617, -1784
-258, -745, -1283
-481, -923, -795
-610, -1010, -567
-654, -1114, -349
-635, -1249, -256
-608, -1340, -348
-580, -1423, -431
-614, -1370, -406
-,-,-
620, 757, -1279
1582, 928, -1868
1997, 1250, -1997
1997, 1526, -1997
1997, 42, -1997
1997, -1472, -1997
1408, -1998, 183
452, -1998, 811
452, -1998, 811
-306, -1998, 1737
-942, -1998, 1998
-1634, -1998, 1998
-1262, -1998, 1998
-508, -1591, 1998
96, -1008, 1998
523, -1448, 1888
953, -1998, 687
1094, -1871, -191
760, -1144, -773
454, -1431, -1252
156, -1949, -1463
-52, -1505, -1751
-236, -1103, -1788
-211, -1297, -1880
-140, -1564, -1997
-176, -1452, -1918
-270, -932, -1423
-361, -759, -885
-426, -910, -503
-487, -1147, -263
-,-,-
-250, 467, -250
-158, 552, -365
-9, 660, -506
322, 786, -732
322, 786, -732
1040, 979, -1396
1849, 1304, -1958
1997, 1261, -1997
1997, 810, -1997
1997, 392, -1997
1997, -1034, -1997
1938, -1978, -1694
397, -1998, -36
160, -1998, 203
160, -1998, 203
-191, -1998, 1532
-961, -1998, 1998
-1296, -1998, 1998
-711, -1998, 1998
-25, -1997, 1860
696, -791, 1803
1218, -678, 1106
1280, -1756, 273
1024, -1885, -583
702, -1536, -1019
674, -1359, -1962
470, -1401, -1997
136, -1148, -1997
-121, -1065, -1942
-272, -1108, -1705
-314, -1167, -1579
-269, -1013, -1542
-315, -839, -1310
-449, -800, -878
-550, -901, -568
-574, -1077, -412
-536, -1166, -475
-,-,-
1184, 814, -1130
1895, 658, -1873
1997, 679, -1997
1997, -13, -1997
1997, -1199, -1997
1997, -1975, -1997
1505, -1998, -1823
330, -1998, -569
-153, -1998, 451
-128, -1998, 1327
-408, -1998, 1976
-805, -1998, 1998
-1093, -1998, 1998
-478, -1998, 1987
276, -1972, 1517
554, -1635, 1433
692, -1915, 974
882, -1919, 172
945, -1532, -180
945, -1532, -494
634, -1309, -494
657, -1711, -1302
912, -176, -1997
421, -233, -1997
-22, -1099, -1997
-145, -1165, -1879
-158, -667, -1659
-175, -518, -1402
-290, -631, -1060
-419, -897, -785
-528, -1104, -604
-586, -1282, -446
-569, -1405, -408
-564, -1472, -445
-544, -1533, -506
-,-,-
617, 653, -1340
1398, 589, -1980
1975, 499, -1997
1997, 1083, -1997
1997, 1425, -1997
1997, -133, -1997
1649, -1926, -1751
896, -1998, -1455
65, -1998, -73
-381, -1998, 1638
-327, -1998, 1998
-129, -1998, 1998
-67, -1998, 1998
-276, -1998, 1998
-169, -1998, 1998
297, -1998, 1947
927, -1998, 596
1244, -1736, -687
992, -939, -1353
459, -571, -1322
226, -1263, -1194
197, -1657, -1673
299, -275, -1997
127, 196, -1997
-181, -672, -1908
-548, -1116, -1379
-781, -1073, -1069
-646, -910, -1077
-422, -780, -1043
-192, -579, -995
-261, -726, -778
-369, -1001, -462
