1997, 1493, 1024
1997, -660, 516
1712, -1998, 565
259, -1998, 263
-608, -1998, -278
-1117, -1998, -1202
-,-,-
919, 684, 1387
919, 684, 1387
1672, 1149, 1933
1997, 1136, 1998
1997, 1372, 1998
1997, 1374, 1998
1997, 1281, 1975
1997, 581, 1474
1917, -928, 787
1043, -1965, -158
-,-,-
952, 377, 1561
1462, 730, 1661
1979, 1028, 1848
1997, 1261, 1998
1997, 1563, 1957
1997, 1514, 1518
1997, 477, 1312
1994, -1342, 1280
1191, -1998, 937
-95, -1998, -86
-701, -1998, -735
-789, -1998, -561
-704, -1912, -384
-,-,-
1993, 698, 1928
1997, 1096, 1998
1997, 1612, 1884
1997, 1388, 1510
1997, 564, 1138
1997, 564, 1138
1997, -734, 876
1504, -1960, 988
712, -1998, 523
365, -1998, -554
235, -1998, -1015
-,-,-
1152, 235, 1603
1687, 656, 1839
1687, 656, 1839
1908, 1421, 1905
1997, 1769, 1998
1997, 1609, 1998
1997, 720, 1868
1997, -516, 1503
1757, -1714, 1037
867, -1998, 598
169, -1998, 87
-,-,-
645, 268, 1220
1012, 396, 1559
1815, 1001, 1781
1997, 1681, 1685
1997, 1846, 1904
1997, 1194, 1998
1997, 716, 1978
1997, 26, 1470
1997, 26, 1470
1877, -1331, 919
694, -1998, 324
-374, -1998, -258
-740, -1998, -780
-,-,-
1243, 317, 1440
1866, 1081, 1882
1997, 1434, 1998
1997, 1731, 1798
1997, 1344, 1073
1997, 165, 538
1997, 165, 538
1997, -1500, 591
1857, -1998, 722
862, -1998, -803
25, -1998, -1156
-,-,-
1032, 544, 1610
1709, 863, 1903
1997, 1510, 1998
1997, 1707, 1975
1997, 1696, 1988
1997, 1172, 1668
1997, -27, 1047
1980, -1443, 258
1095, -1998, -268
87, -1998, -194
-605, -1998, 133
-1039, -1998, 726
-,-,-
1472, 442, 1563
1959, 1394, 1618
1997, 1997, 1794
1997, 1997, 1998
1997, 1997, 1810
1997, 921, 1667
1997, -1413, 1972
1771, -1998, 1715
889, -1998, 180
-207, -1998, -1590
-,-,-
1493, 804, 1656
1493, 804, 1656
1919, 950, 1864
1997, 1283, 1777
1997, 1461, 1827
1997, 1204, 1879
1997, 505, 1852
1997, -664, 1728
1837, -1800, 1468
632, -1998, 739
-502, -1998, -420
-1060, -1998, -1405
-,-,-
1296, 702, 1647
1783, 1195, 1813
1997, 1619, 1957
1997, 1995, 1958
1997, 1997, 1627
1997, 1950, 1235
1997, 659, 1053
1997, -1470, 1094
1871, -1998, 1005
-,-,-
1219, 729, 1466
1693, 1134, 1607
1997, 1581, 1635
1997, 1716, 1365
1997, 1363, 1718
1997, 1011, 1587
1997, 114, 1203
1891, -1282, 733
1891, -1282, 464
961, -1998, 464
174, -1998, 447
-248, -1998, 385
-518, -1998, 380
-649, -1998, 9
-,-,-
1899, 1839, 1705
1997, 1997, 1425
1997, 1997, 1299
1997, 1635, 1518
1997, 502, 1987
1997, -781, 1998
1988, -1373, 1953
1536, -1829, 462
896, -1998, -1247
336, -1998, -1787
35, -1998, -901
-,-,-
1722, 1390, 1949
1991, 1843, 1998
1997, 1997, 1998
1997, 1968, 1895
1997, 1012, 1828
1997, -304, 1968
1904, -1390, 1347
